"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
1.72643336342798e-108,-0.748429315868374,0.098,0.184,5.19846350061798e-104,"DNAAF2","Down in KO"
2.55566641269083e-108,0.347181347794021,0.371,0.253,7.69536713525336e-104,"TSC22D4","NS"
2.99867814029145e-108,-1.27095333312665,0.052,0.115,9.02931974823158e-104,"PIK3R3","Down in KO"
3.11599589348897e-108,-0.663943574257668,0.121,0.214,9.38257523488464e-104,"PCNX2","Down in KO"
4.39844460049412e-108,-0.566279315657136,0.139,0.24,1.32441565365478e-103,"MRPL48","Down in KO"
5.68955900740168e-108,-0.743959343984641,0.089,0.171,1.71318311271872e-103,"AC068279.2","Down in KO"
5.71714961299402e-108,-0.500967943432867,0.219,0.341,1.72149091996863e-103,"UROD","Down in KO"
5.78871126906751e-108,-0.508356628109969,0.122,0.218,1.74303885022892e-103,"DRAM2","Down in KO"
6.17824663813984e-108,-0.753113371939339,0.167,0.272,1.86033184521029e-103,"C12orf73","Down in KO"
6.6171094576536e-108,-0.531720899670825,0.105,0.195,1.99247782879408e-103,"TRIM8","Down in KO"
7.12240542091443e-108,1.56045859148661,0.167,0.084,2.14462749629154e-103,"NXPH4","Up in KO"
7.38391189102376e-108,-0.525478461144584,0.252,0.381,2.22336970950616e-103,"COA5","Down in KO"
1.20917069086572e-107,-0.410783280729459,0.756,0.791,3.64093386726576e-103,"ROMO1","NS"
1.53685577075389e-107,1.29331148294441,0.229,0.141,4.62762641131704e-103,"NUB1","Up in KO"
1.59146059884881e-107,-0.731180784065734,0.242,0.356,4.79204700919365e-103,"KIF1B","Down in KO"
1.66472999961034e-107,1.26250289059564,0.219,0.13,5.0126685018267e-103,"FLRT3","Up in KO"
1.78434258802485e-107,1.61204956943507,0.192,0.106,5.37283396680164e-103,"HILPDA","Up in KO"
2.17108136738446e-107,0.65971513222405,0.483,0.407,6.53734310533136e-103,"FBXL7","Up in KO"
2.5593158027721e-107,-0.840924114532747,0.069,0.142,7.70635581372707e-103,"MAPK8IP1","Down in KO"
2.63856134859802e-107,-1.03493057977443,0.052,0.117,7.94497207676349e-103,"SERP2","Down in KO"
3.425784850887e-107,1.16622569961125,0.268,0.178,1.03153807645058e-102,"VPS13C","Up in KO"
3.63624150220043e-107,-0.708569832593884,0.134,0.23,1.09490867872757e-102,"TRIM13","Down in KO"
4.23038784484165e-107,-0.515026290089092,0.402,0.538,1.27381208396027e-102,"UBE2M","Down in KO"
4.2915633703946e-107,-0.992790294513718,0.041,0.1,1.29223264645952e-102,"SIPA1L2","Down in KO"
4.76255716498632e-107,-0.506668434199563,0.183,0.297,1.43405358794903e-102,"MRPL58","Down in KO"
5.322437927395e-107,-0.985857145034269,0.045,0.106,1.60263928431791e-102,"KIAA0930","Down in KO"
5.62299413875274e-107,0.971847987072201,0.372,0.295,1.69313976511984e-102,"NUCB1","Up in KO"
6.08546629951885e-107,0.583040809893708,0.457,0.372,1.83239475744812e-102,"MAP4","Up in KO"
6.42109227520939e-107,1.70477203523593,0.184,0.101,1.9334550949883e-102,"TNS3","Up in KO"
6.61192141999929e-107,0.726780904027687,0.47,0.383,1.99091565877598e-102,"SDK1","Up in KO"
8.02453705285223e-107,-0.885159422722894,0.08,0.157,2.41626835198434e-102,"MOAP1","Down in KO"
9.34623808929907e-107,1.72474683901585,0.125,0.051,2.81424575106884e-102,"SAP30L-AS1","Up in KO"
1.11335796246225e-106,-0.592457662429834,0.275,0.403,3.35243216077007e-102,"RTL8A","Down in KO"
1.6971955000563e-106,0.599597113427234,0.383,0.282,5.11042537021952e-102,"UBE2L6","Up in KO"
1.70614578094756e-106,0.968689786959451,0.355,0.272,5.1373755610112e-102,"ANTXR1","Up in KO"
2.04796007940274e-106,-0.570341287895566,0.4,0.529,6.16661259508959e-102,"FAM229B","Down in KO"
2.08639870140945e-106,-0.525555679773747,0.146,0.249,6.282355129814e-102,"COQ10B","Down in KO"
2.15004449900421e-106,-0.626843868116679,0.481,0.605,6.47399899095158e-102,"ZNF428","Down in KO"
3.60809907768558e-106,-0.547367772203599,0.164,0.271,1.0864347132819e-101,"SLC35B1","Down in KO"
4.61122720961122e-106,-0.809140907105376,0.221,0.334,1.38848662508604e-101,"FDFT1","Down in KO"
5.6385671286654e-106,-0.560511278679687,0.177,0.289,1.69782894811244e-101,"C1orf52","Down in KO"
6.18889309795735e-106,-1.70395622128571,0.083,0.156,1.86353760072594e-101,"GFAP","Down in KO"
8.15063040514679e-106,-0.520783340854683,0.132,0.23,2.45423632129375e-101,"YIF1B","Down in KO"
8.92790028152143e-106,-0.495930241334471,0.253,0.382,2.68828005376892e-101,"TAF11","NS"
9.36951209105562e-106,-0.479625531136497,0.099,0.186,2.82125378573776e-101,"CYP27A1","NS"
1.09396287855066e-105,-0.569499886118709,0.115,0.207,3.29403162360389e-101,"ACAA1","Down in KO"
1.12275760230251e-105,-0.563819481141286,0.182,0.293,3.38073541629307e-101,"FEZ2","Down in KO"
1.15814556804294e-105,-0.549605166087984,0.09,0.173,3.48729211993409e-101,"ABHD16A","Down in KO"
1.42642953403084e-105,-0.547619251265998,0.13,0.228,4.29512196992027e-101,"NAGK","Down in KO"
1.79875138576375e-105,-0.772566437962309,0.057,0.124,5.41622029767322e-101,"KLHL18","Down in KO"
2.45695772957749e-105,-0.503514442458315,0.297,0.432,7.39814541953077e-101,"PPP2CB","Down in KO"
2.5499681954223e-105,-1.06708642773015,0.142,0.235,7.67820923323609e-101,"ZFHX3","Down in KO"
4.53823622669991e-105,-0.563289438309135,0.226,0.347,1.36650831022161e-100,"TMEM126A","Down in KO"
7.75755894938524e-105,-1.20552943377684,0.062,0.129,2.33587857524939e-100,"SNAP25","Down in KO"
8.92918387139414e-105,-0.663900016323152,0.103,0.189,2.68866655551549e-100,"CRISPLD1","Down in KO"
9.4851692288036e-105,-0.583061553315165,0.153,0.254,2.85607930648505e-100,"CD302","Down in KO"
1.01898255930852e-104,-0.47664096445968,0.126,0.222,3.06825838433389e-100,"SLC12A2","NS"
1.14083300145209e-104,-1.08659956201146,0.224,0.325,3.43516225067238e-100,"CENPV","Down in KO"
1.17539739196013e-104,-0.622545128631075,0.122,0.215,3.53923908693114e-100,"AMZ2","Down in KO"
1.54729334073704e-104,-1.09493327735173,0.045,0.104,4.65905497829331e-100,"AL354740.1","Down in KO"
1.66006832229829e-104,-0.904556076550012,0.072,0.145,4.99863172527239e-100,"SNHG10","Down in KO"
1.85561138822357e-104,-0.647860036989625,0.101,0.187,5.58743145107999e-100,"AC108519.1","Down in KO"
2.66005065970066e-104,-0.454380216939385,0.197,0.316,8.00967854142466e-100,"TSPYL1","NS"
3.11238276131059e-104,-0.533220876772649,0.33,0.466,9.3716957325823e-100,"MAGEF1","Down in KO"
4.54328580330907e-104,-0.63741938281618,0.313,0.439,1.36802878823439e-99,"METTL5","Down in KO"
7.63497421636036e-104,-0.554996873367388,0.103,0.191,2.29896708628827e-99,"NIT1","Down in KO"
8.42936948088211e-104,-0.699113358257194,0.456,0.579,2.53816744438841e-99,"RANBP1","Down in KO"
1.06143387861284e-103,-0.912384911818398,0.057,0.123,3.19608355189112e-99,"SLC25A22","Down in KO"
1.12276866549406e-103,-0.573271524531735,0.101,0.187,3.38076872866918e-99,"ENKUR","Down in KO"
1.44294596604784e-103,-1.35168019584976,0.319,0.418,4.34485459836665e-99,"GNG11","Down in KO"
1.7957510136365e-103,-1.10515988608569,0.049,0.111,5.40718587716087e-99,"ZSWIM5","Down in KO"
1.86759375554454e-103,-0.90840592748336,0.121,0.208,5.62351155732018e-99,"CAPSL","Down in KO"
1.86819484935917e-103,-0.535346795083854,0.452,0.586,5.62532151090538e-99,"TOMM22","Down in KO"
1.87200514091129e-103,-0.567316038472861,0.128,0.223,5.63679467979799e-99,"TMEM242","Down in KO"
2.29707374897929e-103,1.40723230555986,0.201,0.116,6.91671876555155e-99,"IRF2","Up in KO"
2.32160046042868e-103,-0.404484413054885,0.71,0.772,6.9905711463968e-99,"ARPC3","NS"
2.52373448003996e-103,-0.607305800209547,0.16,0.264,7.59921689284833e-99,"CSTF3","Down in KO"
3.3146391504018e-103,-0.895622344778001,0.087,0.165,9.98070994577486e-99,"C1orf21","Down in KO"
3.40245547439674e-103,-0.561233312163166,0.193,0.304,1.0245133678956e-98,"RNF187","Down in KO"
3.56236766135644e-103,-0.507224242129372,0.211,0.33,1.07266452651104e-98,"COQ9","Down in KO"
4.24636560753237e-103,0.973874802045027,0.434,0.348,1.27862314808407e-98,"CTNNA2","Up in KO"
4.57596788307476e-103,-0.653315135186044,0.129,0.224,1.37786968927264e-98,"CNOT9","Down in KO"
4.66486596803474e-103,-1.11698325901024,0.104,0.188,1.40463779163494e-98,"H2AFX","Down in KO"
4.71422438966768e-103,-0.729765395964183,0.077,0.152,1.41950010597283e-98,"HSPA1B","Down in KO"
4.9383975562249e-103,-0.643982971314112,0.175,0.282,1.48700088815488e-98,"POP7","Down in KO"
6.27536378754209e-103,-0.529728717403281,0.155,0.259,1.8895747900668e-98,"IDH3B","Down in KO"
6.84211275795342e-103,-0.548285897365801,0.251,0.374,2.06022857254735e-98,"C11orf74","Down in KO"
7.20399214949741e-103,-0.588206785914932,0.122,0.214,2.16919407613517e-98,"GSK3A","Down in KO"
1.08592883974088e-102,-0.950786998279987,0.094,0.173,3.26984032934377e-98,"TMEM59L","Down in KO"
1.11669908884429e-102,-0.430400898357997,0.132,0.229,3.36249262641904e-98,"TCTN2","NS"
1.20278372992995e-102,-0.517655843001926,0.189,0.302,3.62170208919208e-98,"PSMD3","Down in KO"
1.55157415368626e-102,-0.479171608659084,0.246,0.37,4.67194493416471e-98,"POP5","NS"
1.93178032567226e-102,-0.827684986579658,0.065,0.134,5.81678373863174e-98,"ANKRD39","Down in KO"
2.63816102241603e-102,-0.631841539559253,0.248,0.366,7.9437666545969e-98,"WSB1","Down in KO"
2.96682010435787e-102,-0.378372244700058,0.26,0.391,8.93339201623199e-98,"JKAMP","NS"
3.0034337879933e-102,-0.653946541019876,0.234,0.346,9.04363947902662e-98,"SPA17","Down in KO"
4.22980008852982e-102,-0.766160843618473,0.069,0.141,1.27363510465721e-97,"AMN1","Down in KO"
4.99268038234934e-102,0.840576781432012,0.415,0.343,1.50334598992921e-97,"CD164","Up in KO"
5.53253838848665e-102,0.887086727089787,0.36,0.278,1.66590263415721e-97,"SDC2","Up in KO"
5.72676757524715e-102,-1.19811942593683,0.059,0.124,1.72438698458267e-97,"EPHB2","Down in KO"
9.2552469509246e-102,1.76282179561706,0.128,0.054,2.78684740939291e-97,"TRIM25","Up in KO"
1.16479632054378e-101,-1.16617144855371,0.087,0.161,3.50731820078937e-97,"DOK6","Down in KO"
1.16640150703581e-101,-0.571674332897648,0.39,0.521,3.51215157783553e-97,"LINC01578","Down in KO"
2.22634783490286e-101,-0.475905828680377,0.271,0.402,6.703755965676e-97,"HPF1","NS"
2.27928279289649e-101,-0.344850832163953,0.939,0.954,6.86314841769062e-97,"MT-ND2","NS"
2.44126369585245e-101,0.805395052573986,0.254,0.158,7.35088911458133e-97,"FGF13","Up in KO"
2.4693628736527e-101,-0.497589636050273,0.203,0.321,7.43549854885565e-97,"OTUB1","NS"
2.90766591770268e-101,-0.325412420120523,0.864,0.859,8.75527284479453e-97,"HSBP1","NS"
3.17268554784124e-101,0.859542046530296,0.353,0.268,9.55327345310476e-97,"ZNRF3","Up in KO"
3.85381164189958e-101,0.726464928000552,0.375,0.293,1.16042122349238e-96,"PRPF6","Up in KO"
4.26374225183964e-101,-0.504079204918426,0.109,0.197,1.28385542945143e-96,"AGPAT1","Down in KO"
4.3098385654637e-101,-0.473664335209339,0.155,0.26,1.29773549044678e-96,"PINK1","NS"
8.79374221639057e-101,1.05687928527882,0.265,0.176,2.64788371877737e-96,"FGFR1","Up in KO"
1.11645177864755e-100,0.580117450935805,0.529,0.464,3.36174795068564e-96,"TMEM205","Up in KO"
1.49897120167006e-100,-0.526669092058846,0.371,0.505,4.51355218534871e-96,"VPS29","Down in KO"
1.69304267320698e-100,-0.581325382589924,0.106,0.193,5.09792079329352e-96,"DNAJB2","Down in KO"
2.51623528144219e-100,-0.918008300799883,0.106,0.189,7.57663605595059e-96,"FARSB","Down in KO"
2.99027074682977e-100,-1.01656967068866,0.046,0.105,9.00400424577911e-96,"BRINP1","Down in KO"
3.58122111670064e-100,-0.501990552654447,0.394,0.53,1.07834149044973e-95,"LAMTOR2","Down in KO"
4.99565661249305e-100,-0.556001177207113,0.072,0.144,1.50424216258778e-95,"METTL8","Down in KO"
6.02998608358674e-100,-0.509933031714783,0.123,0.215,1.8156891096288e-95,"USF2","Down in KO"
6.38056381591812e-100,-0.653069254130395,0.12,0.21,1.92125157061111e-95,"MRPS17","Down in KO"
7.78283612713938e-100,-0.619184392254734,0.115,0.202,2.34348978624294e-95,"SNHG30","Down in KO"
8.04357013153788e-100,0.452453085171389,0.598,0.527,2.42199940230737e-95,"TECR","NS"
9.32820380835009e-100,-0.437514219259842,0.278,0.405,2.80881544873229e-95,"CTNND2","NS"
9.52464959629269e-100,-0.580582955346572,0.116,0.204,2.86796723993969e-95,"SCRN1","Down in KO"
1.04523468288951e-99,-0.65932683236218,0.076,0.15,3.14730615364859e-95,"FAIM","Down in KO"
1.10966123600124e-99,1.61167552462246,0.19,0.109,3.34130094772334e-95,"LAYN","Up in KO"
1.12529022179883e-99,1.7929940519918,0.13,0.058,3.38836138685846e-95,"GCNT1","Up in KO"
1.18400253448109e-99,-0.455775994201572,0.176,0.285,3.56515003157602e-95,"IFT27","NS"
1.61400432938702e-99,-0.471469983922633,0.491,0.611,4.85992843621724e-95,"DCTN3","NS"
1.70229855913327e-99,-0.586472696053656,0.18,0.287,5.1257911914062e-95,"ARHGDIA","Down in KO"
2.08547617809348e-99,1.05184013397779,0.22,0.13,6.27957731985728e-95,"TAP1","Up in KO"
2.27761308109968e-99,-0.559753917287882,0.127,0.22,6.85812074849925e-95,"HSPBP1","Down in KO"
2.36388568766426e-99,-0.485019636140289,0.181,0.291,7.11789619412586e-95,"FH","NS"
2.95747319911596e-99,0.993549715938643,0.318,0.236,8.90524754985807e-95,"APPL1","Up in KO"
3.01603262617719e-99,-0.67943796441704,0.131,0.224,9.08157584068213e-95,"PRPSAP2","Down in KO"
7.05147468854992e-99,1.92582924991818,0.116,0.047,2.12326954346927e-94,"LINC01139","Up in KO"
7.98499165117161e-99,-0.965704297151091,0.237,0.341,2.40436083608428e-94,"KLC1","Down in KO"
8.9347213213408e-99,1.57230647104536,0.147,0.071,2.69033393706893e-94,"LINC01980","Up in KO"
9.10998258070532e-99,-0.482777377170323,0.162,0.265,2.74310685487618e-94,"FAM174A","NS"
1.21629185472396e-98,0.927441744837878,0.303,0.218,3.66237640375932e-94,"AGBL4","Up in KO"
2.19181840814651e-98,-0.673555517899068,0.063,0.13,6.59978440876994e-94,"ENTPD3-AS1","Down in KO"
2.1999961841011e-98,-0.533529258736889,0.338,0.469,6.62440850994681e-94,"HSPB11","Down in KO"
2.24648307137373e-98,-0.503845970023661,0.363,0.492,6.76438517621344e-94,"PSMB4","Down in KO"
2.49279391227875e-98,-0.432961393903696,0.594,0.693,7.50605174926256e-94,"NDUFS6","NS"
2.61236873810208e-98,-0.600165429977946,0.149,0.248,7.86610350729918e-94,"EID2","Down in KO"
2.74056669946364e-98,0.697187963815321,0.444,0.372,8.25212038875497e-94,"PTK2","Up in KO"
3.11678374202878e-98,-0.508997406901047,0.12,0.211,9.38494752562285e-94,"ORAI3","Down in KO"
3.35930263699527e-98,0.89692636200444,0.361,0.284,1.01151961702565e-93,"CCPG1","Up in KO"
4.41568059970149e-98,-0.712555294395134,0.145,0.241,1.32960558537612e-93,"ILKAP","Down in KO"
4.73133935577504e-98,-0.436680108066927,0.246,0.371,1.42465359341742e-93,"CTBP1","NS"
5.7452559908601e-98,-0.630804761092554,0.086,0.162,1.72995403140788e-93,"DNAH12","Down in KO"
5.89364787093583e-98,1.74932706016966,0.132,0.06,1.77463631041749e-93,"CASC9","Up in KO"
6.02231824573874e-98,1.02639809022241,0.313,0.232,1.81338024697439e-93,"SERPING1","Up in KO"
7.20342590716318e-98,-0.511849733374231,0.397,0.53,2.1690235749059e-93,"H2AFY","Down in KO"
8.48965435878824e-98,-0.653568073486984,0.253,0.368,2.55631982397473e-93,"FAM177A1","Down in KO"
1.0852480323493e-97,-0.498484216852375,0.175,0.282,3.26779035020698e-93,"IDS","NS"
1.2261698917866e-97,-0.743185727632326,0.082,0.157,3.69212016115863e-93,"C12orf49","Down in KO"
1.95912318156746e-97,-0.737022510889834,0.09,0.168,5.89911581201778e-93,"TMEM199","Down in KO"
2.04791941216989e-97,-0.68139382201301,0.104,0.187,6.16649014198476e-93,"QDPR","Down in KO"
2.11457284877673e-97,-1.02286072507204,0.045,0.102,6.36719030495162e-93,"DLL1","Down in KO"
2.31186584697609e-97,-0.8133445919418,0.049,0.109,6.96125925182969e-93,"AC008124.1","Down in KO"
2.45866478199604e-97,-0.474748608210828,0.613,0.699,7.40328552506828e-93,"PFN1","NS"
2.84384802409671e-97,-0.564988190853496,0.107,0.192,8.5631107853576e-93,"RTCA","Down in KO"
3.07648615985426e-97,1.14569844989533,0.29,0.209,9.26360747593716e-93,"TRPM7","Up in KO"
3.4023088369527e-97,-0.619327254273699,0.16,0.261,1.02446921389483e-92,"MRPL44","Down in KO"
3.42046187555826e-97,-0.501119406529132,0.109,0.195,1.02993527534935e-92,"SLC35F6","Down in KO"
4.54545450468437e-97,-0.657718229073428,0.087,0.164,1.36868180590551e-92,"JAM3","Down in KO"
4.72778079915758e-97,-0.978901625607037,0.053,0.115,1.42358207643434e-92,"CNPPD1","Down in KO"
9.06372196068947e-97,-0.576323487886418,0.068,0.138,2.72917731958321e-92,"SLC2A1-AS1","Down in KO"
9.28239617222735e-97,-0.953146756796423,0.334,0.436,2.79502231141938e-92,"NSMCE2","Down in KO"
1.08646791057009e-96,-0.709921081800449,0.196,0.303,3.27146352551759e-92,"TSN","Down in KO"
1.10154763522675e-96,-0.587383720399923,0.331,0.453,3.31687008443127e-92,"NME1","Down in KO"
1.15143503342583e-96,-0.549935552900587,0.072,0.143,3.46708602914853e-92,"SLC2A12","Down in KO"
1.75530244031526e-96,-0.585557270268545,0.08,0.154,5.28539117803327e-92,"GLI3","Down in KO"
1.97322352998803e-96,0.820015976562123,0.414,0.35,5.94157337114697e-92,"MESD","Up in KO"
2.14374782517689e-96,-0.475673864282062,0.433,0.565,6.45503907639012e-92,"PCMT1","NS"
2.15753048559044e-96,1.56921981131465,0.162,0.084,6.49654004516138e-92,"LDLR","Up in KO"
2.2073174969593e-96,-0.510853210001854,0.153,0.253,6.64645371509415e-92,"TMEM70","Down in KO"
2.47587795503943e-96,-1.20124432306165,0.068,0.134,7.45511611041924e-92,"MAML3","Down in KO"
2.80157679349325e-96,-0.475672224153071,0.368,0.501,8.43582788288752e-92,"TCEAL8","NS"
4.06315277731497e-96,-0.738924676770524,0.085,0.161,1.22345593277731e-91,"GEMIN2","Down in KO"
4.13636573913855e-96,1.57127733837106,0.134,0.061,1.24550108771201e-91,"IRF1","Up in KO"
5.67504417665909e-96,-0.507042020395446,0.278,0.406,1.70881255203382e-91,"ARL5A","Down in KO"
6.2806817449325e-96,0.907027786749772,0.324,0.241,1.89117608021662e-91,"BCLAF1","Up in KO"
7.66371468879713e-96,-0.550208785091119,0.185,0.294,2.30762112994371e-91,"TMEM126B","Down in KO"
9.93244677055488e-96,-0.525315080122995,0.223,0.339,2.99075904708178e-91,"FAM32A","Down in KO"
1.05522861859848e-95,-0.622931827142626,0.212,0.322,3.17739889346188e-91,"RSRC1","Down in KO"
1.0956683707258e-95,-0.518562883623669,0.182,0.288,3.29916703109244e-91,"BCAP29","Down in KO"
1.20892569577961e-95,0.928438275412229,0.3,0.215,3.64019616256198e-91,"SETD2","Up in KO"
1.4890925344334e-95,-0.477415859041713,0.191,0.301,4.48380653043242e-91,"DCTN6","NS"
1.73404421427215e-95,1.21534060677353,0.23,0.146,5.22138053359487e-91,"CHD1","Up in KO"
2.09283136191522e-95,-0.591044120991088,0.301,0.425,6.30172451386293e-91,"TCP1","Down in KO"
2.50673485456578e-95,-0.79780788145637,0.123,0.209,7.54802932058303e-91,"CCDC88A","Down in KO"
2.77271785344738e-95,-0.587595380047932,0.509,0.592,8.34893072851541e-91,"CETN2","Down in KO"
2.86128737219891e-95,-0.684223530268322,0.069,0.137,8.61562240642815e-91,"TATDN3","Down in KO"
3.39245773411365e-95,-0.473098528096,0.191,0.3,1.02150294831896e-90,"NELFE","NS"
3.63861580109054e-95,-0.49233975246323,0.366,0.493,1.09562360386637e-90,"CISD1","NS"
3.87437742424507e-95,-0.473816394149904,0.188,0.298,1.16661378621443e-90,"PGP","NS"
4.65293685115407e-95,-0.607582359809367,0.063,0.13,1.401045815251e-90,"ENO4","Down in KO"
5.14351423616912e-95,2.29611667030189,0.115,0.048,1.54876357165288e-90,"TM4SF18","Up in KO"
5.38386655177621e-95,-0.790642388632389,0.078,0.15,1.62113605740534e-90,"TTC32","Down in KO"
5.39820190119303e-95,-0.549594248883339,0.476,0.585,1.62545257446823e-90,"IFI27L2","Down in KO"
8.00870122014184e-95,1.30517083560125,0.213,0.131,2.41150002439691e-90,"MTSS2","Up in KO"
8.7025043538632e-95,-0.588635700507601,0.093,0.172,2.62041108599175e-90,"KCTD17","Down in KO"
8.98684584863291e-95,1.29865697030853,0.188,0.107,2.70602915348185e-90,"ESCO1","Up in KO"
1.32677548968468e-94,1.03153812152814,0.305,0.225,3.99505367698953e-90,"CHKA","Up in KO"
2.58727098163294e-94,0.650864174127052,0.414,0.338,7.79053165279495e-90,"LITAF","Up in KO"
4.44908147650726e-94,-0.765443348420023,0.782,0.818,1.3396629233911e-89,"TUBB","Down in KO"
5.22795962405424e-94,0.492433304080572,0.471,0.379,1.57419092239897e-89,"SPINT2","NS"
5.71745406786397e-94,1.10638445099847,0.286,0.205,1.72158259437452e-89,"TMF1","Up in KO"
5.94470552302114e-94,-0.952264496917294,0.33,0.434,1.79001028003689e-89,"PAFAH1B3","Down in KO"
6.61847766285553e-94,-0.370080644064643,0.149,0.248,1.99288980906243e-89,"ST6GALNAC3","NS"
7.39390868605252e-94,-0.884876229067979,0.065,0.13,2.22637984445727e-89,"KDM6B","Down in KO"
7.64409964646272e-94,-0.435774401933051,0.229,0.347,2.30171484454639e-89,"AUP1","NS"
